년도,라운드,구단,감독,상대,득점,실점,점유율,패스성공률(%),패스 성공,키패스,공격진영 패스,중앙지역 패스,수비진영 패스,롱패스,중거리패스,단거리패스,전방패스,횡패스,후방패스,크로스,패스,공격진영 패스 비율,단거리패스 비율,전방패스 비율
2022,14,대구,가마,강원,3,0,48.4,0.81,329,5,59,191,79,37,133,159,130,125,74,2,406,0.145320197,0.3916256158,0.3201970443
2022,14,강원,최용수,대구,0,3,51.6,0.82,400,3,100,228,72,25,123,252,137,156,107,2,487,0.205338809,0.5174537988,0.2813141684
2022,14,제주,남기일,수원,0,0,51.4,0.77,378,1,74,224,80,18,116,244,114,145,119,1,490,0.1510204082,0.4979591837,0.2326530612
2022,14,수원,이병근,제주,0,0,48.6,0.77,350,5,52,203,95,29,136,185,126,140,84,3,454,0.1145374449,0.4074889868,0.2775330396
2022,14,수원FC,김도균,전북,0,1,33.5,0.7,202,7,49,99,54,23,58,121,88,56,58,4,288,0.1701388889,0.4201388889,0.3055555556
2022,14,전북,김상식,수원FC,1,0,66.5,0.88,596,8,75,374,147,34,239,323,212,245,139,4,677,0.1107828656,0.4771048744,0.3131462334
2022,15,서울,안익수,김천,2,2,57,0.93,538,9,152,299,87,40,200,298,184,210,144,6,578,0.2629757785,0.5155709343,0.3183391003
2022,15,김천,김태완,서울,2,2,43,0.86,379,5,68,183,128,49,119,211,134,141,104,3,440,0.1545454545,0.4795454545,0.3045454545
2022,15,전북,김상식,제주,0,2,49.2,0.86,485,5,67,307,111,36,194,255,185,187,113,3,563,0.1190053286,0.4529307282,0.3285968028
2022,15,제주,남기일,전북,2,0,50.8,0.84,463,5,68,268,127,36,162,265,139,202,122,4,551,0.1234119782,0.4809437387,0.2522686025
2022,15,수원FC,김도균,울산,1,2,35.3,0.8,308,7,66,136,106,36,112,160,121,116,71,3,385,0.1714285714,0.4155844156,0.3142857143
2022,15,울산,홍명보,수원FC,2,1,64.7,0.89,596,4,104,394,98,40,216,340,192,248,156,1,669,0.1554559043,0.5082212257,0.2869955157
2022,15,인천,조성환,성남,1,0,53.5,0.82,312,7,28,180,104,28,99,185,116,124,72,4,380,0.07368421053,0.4868421053,0.3052631579
2022,15,성남,김남일,인천,0,1,46.5,0.69,219,6,59,110,50,21,50,148,87,75,57,3,317,0.1861198738,0.4668769716,0.2744479495
2022,15,대구,가마,포항,2,2,44.2,0.79,261,14,81,120,60,34,90,137,109,94,58,8,330,0.2454545455,0.4151515152,0.3303030303
2022,15,포항,김기동,대구,2,2,55.8,0.84,375,9,99,207,69,32,130,213,146,134,95,9,446,0.2219730942,0.4775784753,0.3273542601
2022,15,강원,최용수,수원,1,1,46.3,0.8,326,5,48,182,96,34,155,137,121,129,76,4,407,0.1179361179,0.3366093366,0.2972972973
2022,15,수원,이병근,강원,1,1,53.7,0.83,423,3,50,259,114,48,174,201,135,179,109,2,509,0.09823182711,0.394891945,0.2652259332
2022,16,김천,김태완,수원FC,0,1,64.7,0.88,496,4,80,307,109,48,204,244,157,213,126,2,563,0.1420959147,0.43339254,0.2788632327
2022,16,수원FC,김도균,김천,1,0,35.3,0.8,280,6,62,151,67,24,88,168,110,104,66,5,350,0.1771428571,0.48,0.3142857143
2022,16,포항,김기동,강원,3,1,44.8,0.81,345,5,50,157,138,38,117,190,112,153,80,2,425,0.1176470588,0.4470588235,0.2635294118
2022,16,강원,최용수,포항,1,3,55.2,0.87,451,5,90,278,83,27,190,234,145,196,110,7,518,0.1737451737,0.4517374517,0.2799227799
2022,16,제주,남기일,인천,2,1,56.8,0.87,493,8,132,283,78,33,133,327,162,191,140,7,566,0.2332155477,0.5777385159,0.2862190813
2022,16,인천,조성환,제주,1,2,43.2,0.78,350,7,54,202,94,32,106,212,128,128,94,4,448,0.1205357143,0.4732142857,0.2857142857
2022,16,성남,김남일,대구,1,1,46.1,0.79,283,5,45,134,104,30,100,153,112,108,63,3,358,0.125698324,0.4273743017,0.312849162
2022,16,대구,가마,성남,1,1,53.9,0.84,375,11,82,215,78,42,152,181,146,148,81,9,446,0.1838565022,0.4058295964,0.3273542601
2022,16,울산,홍명보,전북,1,3,63.4,0.93,578,11,172,298,108,45,215,318,215,237,126,12,621,0.2769726248,0.5120772947,0.346215781
2022,16,전북,김상식,울산,3,1,36.6,0.83,298,7,72,138,88,27,103,168,120,102,76,2,359,0.2005571031,0.4679665738,0.3342618384
2022,16,수원,이병근,서울,0,1,41.3,0.76,270,4,36,158,76,32,96,142,102,93,75,4,355,0.1014084507,0.4,0.2873239437
2022,16,서울,안익수,수원,1,0,58.7,0.85,472,2,51,241,180,33,202,237,163,190,119,2,555,0.09189189189,0.427027027,0.2936936937
2022,17,김천,김태완,성남,1,1,57.3,0.9,452,8,112,273,67,46,198,208,147,215,90,7,502,0.2231075697,0.4143426295,0.2928286853
2022,17,성남,김남일,김천,1,1,42.7,0.82,305,8,43,162,100,35,109,161,111,114,80,3,371,0.115902965,0.4339622642,0.2991913747
2022,17,대구,가마,제주,1,0,39.4,0.76,243,6,56,128,59,33,70,140,102,77,64,4,319,0.1755485893,0.4388714734,0.3197492163
2022,17,제주,남기일,대구,0,1,60.6,0.85,483,9,106,312,65,28,143,312,140,200,143,5,568,0.1866197183,0.5492957746,0.2464788732
2022,17,수원FC,김도균,포항,2,1,53.8,0.86,496,7,93,308,95,37,198,261,172,185,139,4,576,0.1614583333,0.453125,0.2986111111
2022,17,포항,김기동,수원FC,1,2,46.2,0.86,407,4,53,261,93,36,145,226,122,186,99,6,473,0.11205074,0.4778012685,0.2579281184
2022,17,전북,김상식,수원,2,1,56.2,0.87,431,12,63,236,132,30,172,229,154,173,104,11,495,0.1272727273,0.4626262626,0.3111111111
2022,17,수원,이병근,전북,1,2,43.8,0.86,319,5,71,179,69,24,98,197,120,117,82,5,370,0.1918918919,0.5324324324,0.3243243243
2022,17,서울,안익수,울산,1,2,41.8,0.87,461,5,72,195,194,37,175,249,158,170,133,1,529,0.1361058601,0.4706994329,0.2986767486
2022,17,울산,홍명보,서울,2,1,58.2,0.89,583,11,120,343,120,63,195,325,166,245,172,5,655,0.1832061069,0.4961832061,0.2534351145
2022,17,인천,조성환,강원,4,1,47.9,0.85,416,6,56,239,121,34,141,241,142,172,102,6,489,0.1145194274,0.4928425358,0.2903885481
2022,17,강원,최용수,인천,1,4,52.1,0.88,459,18,100,270,89,40,184,235,133,214,112,8,521,0.1919385797,0.4510556622,0.2552783109
2022,18,전북,김상식,대구,1,1,65.7,0.9,640,9,121,400,119,36,208,396,212,276,152,6,711,0.1701828411,0.5569620253,0.2981715893
2022,18,대구,가마,전북,1,1,34.3,0.79,243,5,43,128,72,26,80,137,85,94,64,2,307,0.1400651466,0.4462540717,0.2768729642
2022,18,수원FC,김도균,수원,3,0,31.7,0.72,197,11,27,99,71,24,45,128,84,63,50,5,273,0.0989010989,0.4688644689,0.3076923077
2022,18,수원,이병근,수원FC,0,3,68.3,0.9,521,8,104,341,76,55,183,283,160,252,109,7,578,0.1799307958,0.4896193772,0.276816609
2022,18,서울,안익수,인천,1,1,62.8,0.89,580,8,86,307,187,35,242,303,178,244,158,3,651,0.1321044547,0.465437788,0.2734254992
2022,18,인천,조성환,서울,1,1,37.2,0.79,266,7,44,139,83,32,86,148,102,97,67,4,336,0.130952381,0.4404761905,0.3035714286
2022,18,울산,홍명보,성남,0,0,74.1,0.93,683,9,275,338,70,76,242,365,223,292,168,10,734,0.3746594005,0.4972752044,0.3038147139
2022,18,성남,김남일,울산,0,0,25.9,0.69,141,4,28,40,73,20,39,82,61,46,34,4,204,0.137254902,0.4019607843,0.2990196078
2022,18,포항,김기동,김천,1,1,53.1,0.88,445,15,139,214,92,36,165,244,157,174,114,11,505,0.2752475248,0.4831683168,0.3108910891
2022,18,김천,김태완,포항,1,1,46.9,0.83,351,2,42,189,120,40,121,190,126,138,87,1,422,0.09952606635,0.4502369668,0.2985781991
2022,18,강원,최용수,제주,4,2,38.1,0.77,274,6,36,154,84,19,101,154,109,84,81,4,355,0.1014084507,0.4338028169,0.3070422535
2022,18,제주,남기일,강원,2,4,61.9,0.86,505,6,114,332,59,24,169,312,176,220,109,6,587,0.1942078365,0.531516184,0.2998296422
2022,19,제주,남기일,서울,2,2,38.2,0.78,308,4,58,173,77,23,83,202,118,98,92,1,394,0.1472081218,0.5126903553,0.2994923858
2022,19,서울,안익수,제주,2,2,61.8,0.9,585,11,97,360,128,43,219,323,196,252,137,5,650,0.1492307692,0.4969230769,0.3015384615
2022,19,포항,김기동,울산,2,0,33.2,0.75,233,3,53,83,97,32,73,128,84,104,45,4,310,0.1709677419,0.4129032258,0.2709677419
2022,19,울산,홍명보,포항,0,2,66.8,0.9,583,6,117,349,117,32,192,359,196,237,150,5,647,0.1808346213,0.5548686244,0.3029366306
2022,19,김천,김태완,전북,1,2,46.9,0.83,325,11,69,161,95,35,123,167,109,145,71,2,391,0.1764705882,0.4271099744,0.2787723785
2022,19,전북,김상식,김천,2,1,53.1,0.85,424,7,98,224,102,35,162,227,152,170,102,4,498,0.1967871486,0.4558232932,0.3052208835
2022,19,성남,김남일,강원,0,2,50,0.83,333,4,64,208,61,38,135,160,117,135,81,8,401,0.1596009975,0.3990024938,0.2917705736
2022,19,강원,최용수,성남,2,0,50,0.83,336,5,77,202,57,32,165,139,99,151,86,8,404,0.1905940594,0.3440594059,0.245049505
2022,19,대구,가마,수원FC,0,0,52.8,0.88,397,5,86,240,71,37,150,210,131,171,95,5,451,0.1906873614,0.465631929,0.2904656319
2022,19,수원FC,김도균,대구,0,0,47.2,0.88,399,9,68,257,74,36,143,220,131,175,93,7,453,0.1501103753,0.4856512141,0.289183223
2022,19,수원,이병근,인천,0,0,49.4,0.86,384,8,51,230,103,46,139,199,140,151,93,6,446,0.1143497758,0.4461883408,0.3139013453
2022,19,인천,조성환,수원,0,0,50.6,0.85,389,8,52,243,94,30,136,223,128,152,109,6,457,0.113785558,0.4879649891,0.2800875274
2022,20,성남,김남일,포항,1,4,42.4,0.83,301,6,56,157,88,33,121,147,118,104,79,8,362,0.1546961326,0.4060773481,0.3259668508
2022,20,포항,김기동,성남,4,1,57.6,0.89,496,10,89,289,118,49,189,258,149,222,125,9,557,0.1597845601,0.4631956912,0.2675044883
2022,20,김천,김태완,제주,4,0,45.6,0.86,374,7,55,214,105,40,142,192,126,136,112,3,434,0.1267281106,0.4423963134,0.2903225806
2022,20,제주,남기일,김천,0,4,54.4,0.9,541,10,164,294,83,32,172,337,160,249,132,11,601,0.2728785358,0.5607321131,0.2662229617
2022,20,울산,홍명보,강원,2,1,68.8,0.92,621,9,151,390,80,43,219,359,184,283,154,4,675,0.2237037037,0.5318518519,0.2725925926
2022,20,강원,최용수,울산,1,2,31.2,0.77,210,3,38,121,51,24,85,101,76,70,64,2,272,0.1397058824,0.3713235294,0.2794117647
2022,20,수원,이병근,대구,1,1,43.9,0.87,355,8,62,193,100,25,143,187,125,134,96,6,408,0.1519607843,0.4583333333,0.306372549
2022,20,대구,가마,수원,1,1,56.1,0.91,502,7,88,304,110,44,212,246,165,220,117,4,551,0.1597096189,0.44646098,0.2994555354
2022,20,인천,조성환,수원FC,0,1,55,0.87,435,9,70,261,104,48,131,256,147,180,108,4,500,0.14,0.512,0.294
2022,20,수원FC,김도균,인천,1,0,45,0.83,366,8,66,202,98,34,125,207,129,144,93,2,440,0.15,0.4704545455,0.2931818182
2022,20,서울,안익수,전북,0,1,60.5,0.88,505,6,85,261,159,39,242,224,171,217,117,1,573,0.1483420593,0.3909249564,0.2984293194
2022,20,전북,김상식,서울,1,0,39.5,0.81,315,5,47,160,108,28,118,169,116,117,82,1,388,0.1211340206,0.4355670103,0.2989690722
2022,21,제주,남기일,성남,3,2,60.3,0.9,645,8,99,441,105,34,210,401,200,286,159,5,716,0.1382681564,0.5600558659,0.2793296089
2022,21,성남,김남일,제주,2,3,39.7,0.8,297,7,33,163,101,32,127,138,112,123,62,4,371,0.08894878706,0.371967655,0.3018867925
2022,21,강원,최용수,김천,3,2,41,0.77,269,8,86,126,57,23,93,153,110,88,71,6,349,0.2464183381,0.4383954155,0.3151862464
2022,21,김천,김태완,강원,2,3,59,0.86,495,13,113,283,99,42,171,282,183,191,121,11,575,0.1965217391,0.4904347826,0.3182608696
2022,21,전북,김상식,인천,2,2,52.9,0.89,472,11,43,263,166,31,200,241,159,202,111,11,530,0.08113207547,0.4547169811,0.3
2022,21,인천,조성환,전북,2,2,47.1,0.9,404,9,74,223,107,29,154,221,155,160,89,8,448,0.1651785714,0.4933035714,0.3459821429
2022,21,대구,가마,울산,1,1,37.2,0.77,235,4,49,99,87,33,94,108,110,76,49,4,305,0.1606557377,0.3540983607,0.3606557377
2022,21,울산,홍명보,대구,1,1,62.8,0.88,572,8,128,350,94,41,201,330,186,235,151,3,650,0.1969230769,0.5076923077,0.2861538462
